"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1374815327423373312","x1483966623811731456",2022-01-20 00:56:28,"coinvolumes","@dunkin_goat @professordumdum https://t.co/RDM75bI8bb","Twitter for iPhone",0,"x1483876518409342979","x1375347393017696256","dunkin_goat",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/FJgbx2tVQAA3WUI.jpg","https://t.co/RDM75bI8bb","https://twitter.com/coinvolumes/status/1483966623811731456/photo/1","photo","http://pbs.twimg.com/media/FJgbx2tVQAA3WUI.jpg","https://t.co/RDM75bI8bb","https://twitter.com/coinvolumes/status/1483966623811731456/photo/1",,"x1375347393017696256 x1432094842281070592","dunkin_goat professordumdum","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/coinvolumes/status/1483966623811731456","Victor","","",,FALSE,782,2021,2,309,4614,2021-03-24 20:08:22,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1476228130742308869/deambFcS_normal.jpg"
"x69618931","x1483966579989786630",2022-01-20 00:56:18,"dunkin_addict","I am 5 years old https://t.co/7ecij8tMwi","Twitter for iPhone",16,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FJgbvNJXEAIa5gl.jpg","https://t.co/7ecij8tMwi","https://twitter.com/dunkin_addict/status/1483966579989786630/photo/1","photo","http://pbs.twimg.com/media/FJgbvNJXEAIa5gl.jpg","https://t.co/7ecij8tMwi","https://twitter.com/dunkin_addict/status/1483966579989786630/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dunkin_addict/status/1483966579989786630","Alex Tomasic","Chicago, IL","Im convinced that the true sign of being comfortable with yourself is having the ability to laugh at your own jokes.",,FALSE,113,392,1,8419,155,2009-08-28 15:45:18,FALSE,,,,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/456620363586088960/yfvyx6dE_normal.jpeg"
"x461758559","x1483966564722434057",2022-01-20 00:56:14,"mmgg27","Este es un buen momento para considerar actulizar estrategias de ventas online, de la misma manera que la marca Dunkin' lo hizo, con ventas online para productos exclusivos. https://t.co/JmYBYQ2MaJ","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x23820788","TendenciasD","es",,,,,,,,,,,,,,,,"x1483920232842510341","Este es un buen momento para considerar actulizar estrategias de ventas online, de la misma manera que la marca Dunkin' lo hizo, con ventas online para productos exclusivos. https://t.co/JmYBYQ2MaJ",2022-01-19 21:52:08,"Twitter Web App",0,1,"x23820788","TendenciasD","Tendencias Digitales",38100,5079,11505,"Latinoamérica","Empresa de investigación de mercado en línea, análisis de medios sociales y audiencias digitales. Especializada en estudios sobre internet en Latinoamérica.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mmgg27/status/1483966564722434057","Magda","Venezuela","Redacción SEO para Generación de Contenidos Web.
Especialista Dinámica de Grupos UCV 2009.
Master Practitioner PNL NeuroSinergia 2006.
Ing. Computación USB 1984","https://t.co/uXptgU7hzv",FALSE,903,1857,28,70828,52066,2012-01-12 04:45:37,FALSE,"https://t.co/uXptgU7hzv","http://fullmoon60.blogspot.com/",,"https://pbs.twimg.com/profile_banners/461758559/1394255024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1474955306123812864/8tb0A-0i_normal.jpg"
"x1483666061425844226","x1483966319238303745",2022-01-20 00:55:15,"kkahlilv","damnnnnn, baby got more cakes than dunkin himes😂😂😂","Twitter for iPhone",50,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kkahlilv/status/1483966319238303745","kahlil","","luv-lee",,FALSE,0,0,0,35,0,2022-01-19 05:02:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1483666061425844226/1642568711",,"http://pbs.twimg.com/profile_images/1483666823916797952/7lIXJixR_normal.jpg"
"x271536707","x1483966196282183681",2022-01-20 00:54:46,"davidschull","@katiedjennings Looks perfect for a Dunkin Donuts ad","Twitter for iPad",36,"x1483958985619386369","x1708393862","katiedjennings",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1708393862","katiedjennings","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davidschull/status/1483966196282183681","David Schull","New York City","President of Russo Partners, a communications firm that works with innovators in healthcare and technology — and the home of the Sports-Health Alliance","https://t.co/bUionhvYxj",FALSE,9013,10080,198,46272,145727,2011-03-24 18:18:58,FALSE,"https://t.co/bUionhvYxj","http://russopartnersllc.com",,"https://pbs.twimg.com/profile_banners/271536707/1641918698","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1480940470666727426/ENB995h4_normal.jpg"
"x44456495","x1483966045610299397",2022-01-20 00:54:10,"bigbosstotionna","Update cold af eating Dunkin’ ice 💀 https://t.co/VTUtiShciH","Twitter for iPhone",35,,,,TRUE,FALSE,0,0,,,,,"twitter.com/bigbosstotionn…","https://t.co/VTUtiShciH","https://twitter.com/bigbosstotionna/status/1483891680722010114",,,,,,,,,,,"en","x1483891680722010114","I be sitting here freezing literally.. &amp; still be fucking this chick fila ice up 😋",2022-01-19 19:58:40,"Twitter for iPhone",0,0,"x44456495","bigbosstotionna","totionnaaaa g 💞",543,348,79472,"","",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bigbosstotionna/status/1483966045610299397","totionnaaaa g 💞","","",,FALSE,543,348,2,79472,1504,2009-06-03 21:02:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/44456495/1642573557","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1448169915110895616/KgLuMtLo_normal.jpg"
"x1450549495477977098","x1483965797303308290",2022-01-20 00:53:11,"Iluvbreadssssss","#BoycottStarbucks

Dunkin Donuts right now: https://t.co/ij29iLyaFJ","Twitter for Android",83,,,,FALSE,TRUE,0,31,,,"BoycottStarbucks",,,,,"http://pbs.twimg.com/tweet_video_thumb/FJffqilXoAAAsye.jpg","https://t.co/ij29iLyaFJ","https://twitter.com/nashywil93/status/1483900529667420163/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/FJffqilXoAAAsye.jpg","https://t.co/ij29iLyaFJ","https://twitter.com/nashywil93/status/1483900529667420163/photo/1",,"x732119647248633856","nashywil93","en",,,,,,,,,,,,,,,,"x1483900529667420163","#BoycottStarbucks

Dunkin Donuts right now: https://t.co/ij29iLyaFJ",2022-01-19 20:33:50,"Twitter for iPhone",294,31,"x732119647248633856","nashywil93","Ragnarok_Begins_9/30/2022⛓",753,2677,19244,"Gotham, Metropolis, Midgard","Wrestling Fan | Superheroes | Sci Fi | #Powertv | Artist | Trump DeSantis 2024 🇺🇸 | Gamer | Geek | Horror | God of War | Black Conservative ✊🏿 PlayStation",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Iluvbreadssssss/status/1483965797303308290","froggy fresh 🐸","","",,FALSE,0,11,0,83,15,2021-10-19 19:49:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1450549495477977098/1641526590",,"http://pbs.twimg.com/profile_images/1479295852602605569/xsWDVIs0_normal.jpg"
"x704550592774070272","x1483965382394327048",2022-01-20 00:51:32,"katehalty","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz","Twitter for iPhone",97,,,,FALSE,TRUE,0,36,,,,,,,,"http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1","photo","http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1",,"x3974133201","javasok","en",,,,,,,,,,,,,,,,"x1483839170305048578","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz",2022-01-19 16:30:01,"Twitter for iPhone",600,36,"x3974133201","javasok","JavaSok",3407,4544,4834,"Everywhere in the U.S.","we’re basically a koozie for your iced coffee but better. Please buy a JavaSok so I can keep tweeting 💕 want a chance to get one? DM us about being a Sokhead!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/katehalty/status/1483965382394327048","Kate✨","Charlotte, NC","the human form of the 💯 emoji",,FALSE,182,639,1,8248,22986,2016-03-01 06:15:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/704550592774070272/1581608851",,"http://pbs.twimg.com/profile_images/1405949511046938630/8tPnOUhm_normal.jpg"
"x2280427738","x1483965181080133643",2022-01-20 00:50:44,"shanira_xo","8/10
Dunkin’ in place of Starbucks tho https://t.co/c83R5dDeBd","Twitter for iPhone",54,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x30107849","Kenyarmani","en",,,,,,,,,,,,,,,,"x1483883542492889096","8/10
Dunkin’ in place of Starbucks tho https://t.co/c83R5dDeBd",2022-01-19 19:26:20,"Twitter for iPhone",1,1,"x30107849","Kenyarmani","cinnamon",979,430,62729,"","",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shanira_xo/status/1483965181080133643","• S 🧚🏽","","This glow will never fade and you hate it ✨",,FALSE,405,291,0,26868,6157,2014-01-14 02:14:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/2280427738/1641006147","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1483278137651781635/KJldeGvk_normal.jpg"
"x910338155236270082","x1483965160075243522",2022-01-20 00:50:39,"alexxxxuh","So i went to Dunkin’ Donuts and they gave me 3 boxes of donuts for free 😭😩😩","Twitter for iPhone",75,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alexxxxuh/status/1483965160075243522","bean sprout","","i’m a bad bitch u can’t kill me  she/they",,FALSE,358,161,1,34412,114929,2017-09-20 03:01:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/910338155236270082/1642290848",,"http://pbs.twimg.com/profile_images/1482501382896852999/zKgDnc32_normal.jpg"
"x1348773833252208642","x1483964800988106753",2022-01-20 00:49:13,"AZTacoCat1","@MN_Kel @cicero_mn Dunkin all day errry day.","Twitter for iPhone",25,"x1483953988051611651","x1408421876171522051","MN_Kel",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1408421876171522051 x1278522069265920011","MN_Kel cicero_mn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AZTacoCat1/status/1483964800988106753","AZTacoCat","","",,FALSE,234,292,2,5029,16614,2021-01-11 23:28:49,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1349194237749977094/rnxUpFcl_normal.jpg"
"x458187241","x1483964745409564678",2022-01-20 00:49:00,"FAKELOVEMaze13","@Hidden_Stars__ Ohhh I see. Yeah I like Dunkin’ 😊","Twitter for iPhone",33,"x1483959282584285189","x1267329225897328640","Hidden_Stars__",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1267329225897328640","Hidden_Stars__","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FAKELOVEMaze13/status/1483964745409564678","✩ MOONFLOWER ⁷ ✩ HAS 'AIRPLANE' ON REPEAT","Hobi's Daydream/Yoongi's Lap","oh look, it’s a bitch // choked by yoongi & hobi // i did it all for the nookie 🍪// writing a book of your hate tweets",,FALSE,422,226,8,14549,22918,2012-01-08 08:27:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/458187241/1642548417","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1483581704006742016/leoWqeSO_normal.jpg"
"x1288252114800705542","x1483964695954726912",2022-01-20 00:48:48,"varsitySped","@rosseel_david @nashywil93 One is the second most profitable fast food place in the world and the other is Dunkin","Twitter for iPhone",86,"x1483953710795530249","x819127383487905794","rosseel_david",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x819127383487905794 x732119647248633856","rosseel_david nashywil93","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/varsitySped/status/1483964695954726912","2 Chainz","","",,FALSE,3,33,1,559,2547,2020-07-28 23:17:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1288252114800705542/1605803895",,"http://pbs.twimg.com/profile_images/1329463935590952962/PIvoykCO_normal.jpg"
"x2823265643","x1483962861152092164",2022-01-20 00:41:31,"Snowmannequin","@hum_dunkin I can do a Val Kilmer cosplay","Twitter for Android",29,"x1483962341054111748","x902256170","hum_dunkin",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x902256170","hum_dunkin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Snowmannequin/status/1483962861152092164","Heinz","Germany ✈️➡️ USA","having a time",,FALSE,228,212,0,3738,29146,2014-10-11 18:10:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/2823265643/1641932859","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1440497066392776707/YKH2NHxH_normal.jpg"
"x2823265643","x1483962072174051330",2022-01-20 00:38:23,"Snowmannequin","@hum_dunkin I made it into the country","Twitter for Android",26,"x1483959989681197059","x902256170","hum_dunkin",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x902256170","hum_dunkin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Snowmannequin/status/1483962072174051330","Heinz","Germany ✈️➡️ USA","having a time",,FALSE,228,212,0,3738,29146,2014-10-11 18:10:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/2823265643/1641932859","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1440497066392776707/YKH2NHxH_normal.jpg"
"x2823265643","x1483964645010550789",2022-01-20 00:48:36,"Snowmannequin","@hum_dunkin https://t.co/n4epgD2OKr","Twitter for Android",0,"x1483963414108061705","x902256170","hum_dunkin",FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/FJgZ-xrXMAgSOj3.jpg","https://t.co/n4epgD2OKr","https://twitter.com/Snowmannequin/status/1483964645010550789/photo/1","photo","http://pbs.twimg.com/media/FJgZ-xrXMAgSOj3.jpg","https://t.co/n4epgD2OKr","https://twitter.com/Snowmannequin/status/1483964645010550789/photo/1",,"x902256170","hum_dunkin","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Snowmannequin/status/1483964645010550789","Heinz","Germany ✈️➡️ USA","having a time",,FALSE,228,212,0,3738,29146,2014-10-11 18:10:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/2823265643/1641932859","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1440497066392776707/YKH2NHxH_normal.jpg"
"x278079572","x1483964535669202946",2022-01-20 00:48:10,"Jeremy_OHWX","I knew I liked Dunkin better for a reason https://t.co/LiOLrVVjLU","Twitter for Android",41,,,,TRUE,FALSE,0,0,,,,,"twitter.com/WEWS/status/14…","https://t.co/LiOLrVVjLU","https://twitter.com/WEWS/status/1483963741804896256",,,,,,,,,,,"en","x1483963741804896256","You are no longer required to be vaccinated to work at Starbucks. 
https://t.co/1oBkvriZIz",2022-01-20 00:45:01,"Buffer",18,2,"x16637204","WEWS","News 5 Cleveland",118492,3647,242957,"Cleveland, Ohio","News 5, On Your Side, champions the people of Cleveland. Sign up for our daily newsletter: https://t.co/knuuTTtprW",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jeremy_OHWX/status/1483964535669202946","Jeremy W 🌪️","Norwalk, Ohio","VAXXED • storm chaser • science lover • gamer • Cleveland sports fan • Buckeyes till I die • The Walking Dead • 06/06/21 • 🌪️7 #ohwx",,FALSE,849,640,61,106403,132886,2011-04-06 15:28:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/278079572/1640322549","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1458587386422648837/LdUSrDWD_normal.jpg"
"x3403551789","x1483964531672064013",2022-01-20 00:48:09,"dunkin_bronuts","@SnowFairyToo @duty2warn https://t.co/eSwP6hP9vM","Twitter for iPhone",65,,,,FALSE,TRUE,0,31,,,,,,,,"http://pbs.twimg.com/media/FJfztQtWUAYI0F-.jpg","https://t.co/eSwP6hP9vM","https://twitter.com/almost_jane/status/1483924347559596037/photo/1","photo","http://pbs.twimg.com/media/FJfztQtWUAYI0F-.jpg","https://t.co/eSwP6hP9vM","https://twitter.com/almost_jane/status/1483924347559596037/photo/1",,"x1320037645 x1345786086279311360 x879147821915615233","almost_jane SnowFairyToo duty2warn","und",,,,,,,,,,,,,,,,"x1483924347559596037","@SnowFairyToo @duty2warn https://t.co/eSwP6hP9vM",2022-01-19 22:08:29,"Twitter Web App",171,31,"x1320037645","almost_jane","Almost Jane 🌊🇺🇸🐾😷🐝",6252,5380,176633,"United States - upstate NY","This isn't over, friends. Now the REAL work begins. Don't follow me if you're selling something - including yourself. #Resist #BLM #VoteBlueNoMatterWho",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dunkin_bronuts/status/1483964531672064013","Spencer Moore","","",,FALSE,10,86,0,11,1225,2015-08-05 02:12:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x22835639","x1483964478031073282",2022-01-20 00:47:56,"WPBF_Yianni","The Publix proximities in Florida rivals the Dunkin Donuts proximities in New England https://t.co/xTNpAmhGe6","Twitter for iPhone",85,,,,TRUE,FALSE,6,1,,,,,"twitter.com/bykevinclark/s…","https://t.co/xTNpAmhGe6","https://twitter.com/bykevinclark/status/1483826762601611272",,,,,,,,,,,"en","x1483826762601611272","There’s now a Publix near my parents’ house in Orlando that is one minute from another Publix. This is the Florida version of The Prestige. https://t.co/4O8tPCHJeq",2022-01-19 15:40:43,"Twitter for iPhone",1143,38,"x194784415","bykevinclark","Kevin Clark",110040,3085,21505,"New York.","Senior Writer & talker @ringer, @spotify. On a video series, Slow News Day and a pod, Ringer NFL Show. Defender of the 2009 Magic and Jacory Harris. @WSJ alum",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WPBF_Yianni/status/1483964478031073282","Yianni Kourakis","West Palm Beach, FL","Sports Anchor/Reporter @wpbf25news. Rhode Island native. Proud @UofMaryland 🐢 grad. Previously Sports Director @wpri12.","https://t.co/5SpYwoL4OY",FALSE,4960,1174,78,35687,17960,2009-03-04 21:16:18,TRUE,"https://t.co/5SpYwoL4OY","https://www.wpbf.com/news-team/bd905d4d-14d1-4e3e-af85-b99e5672e97d",,"https://pbs.twimg.com/profile_banners/22835639/1619455653","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1202739843576582144/LStNVshM_normal.jpg"
"x818656537203851264","x1483964360829587468",2022-01-20 00:47:29,"Pug2mom15","@Nelba_MG We’re in the same spot isolating with our covid positive kid and I wonder if the Dunkin’ kids think of us 🤔","Twitter Web App",107,"x1483963730073374720","x4699964858","Nelba_MG",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x4699964858","Nelba_MG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Pug2mom15/status/1483964360829587468","Heidi","North of the bronx","Mom, wife, veterinarian,humanitarian
“Harsh”",,FALSE,363,972,3,13127,64981,2017-01-10 03:11:43,FALSE,,,,,,"http://pbs.twimg.com/profile_images/822989699924926464/pjpZHZ02_normal.jpg"
"x4311010293","x1483963871677276167",2022-01-20 00:45:32,"RekisLilDevil","I would love an iced mocha from dunkin rn","Twitter for Android",41,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RekisLilDevil/status/1483963871677276167","💛Viva🤍| tgcf spoilers","she/they | 17","VKM • I'm mentally unstable leave me alone thank you","https://t.co/hZ0bRM6iDf",FALSE,347,467,6,8445,0,2015-11-28 21:21:06,FALSE,"https://t.co/hZ0bRM6iDf","https://rekislildevil.carrd.co",,"https://pbs.twimg.com/profile_banners/4311010293/1642381788","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1482882819441442819/6LJNcJR7_normal.jpg"
"x1465561754461609986","x1483963865385734147",2022-01-20 00:45:30,"Lyre_Ppop","Choco butternut. Char. Hindi ko alam. Matagal na magmula ng makakain ako ng Dunkin Donuts T.T

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19 https://t.co/EgbRTNKGBQ","Twitter for Android",183,,,,TRUE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,"twitter.com/maJAHstic77/st…","https://t.co/EgbRTNKGBQ","https://twitter.com/maJAHstic77/status/1483775653510262784",,,,,,,,,"x1006064993282842624","SB19Official","tl","x1483775653510262784","dito tayo kay mama @dunkinph 

choco butternut or choco honeydip?

RAMPA LANG BAZINGA
@SB19Official #SB19 
#SB19TopsBillboardHTS 
Listen to #Bazinga_SB19 https://t.co/igWEZwVDxS",2022-01-19 12:17:37,"Twitter Web App",85,68,"x1389067939865796610","maJAHstic77","mari",1072,795,30655,"sj | jk | jj ☁️","— for my safe haven, sb19.‹3 . . . ★ she ! her ๑ 2/5 ✧*。",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lyre_Ppop/status/1483963865385734147","£¥|23 is ʏᴘ ¹³³⁵⁶ 🇵🇭","","@lurazweisieben's account for supporting PPop 💙💙💙",,FALSE,242,303,0,9497,2531,2021-11-30 06:02:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1465561754461609986/1642009743",,"http://pbs.twimg.com/profile_images/1481414994566647808/wvOn624a_normal.jpg"
